Bairro,Area,Valor,Dormitorios,Vagas
Petropolis,106,7e+05,3,2
Petropolis,93.1,675000,3,2
Petropolis,103,841000,3,2
Petropolis,120.48,1050000,3,2
Petropolis,100.4,787000,3,2
Petropolis,76.51,539000,2,2
Petropolis,88.9,704713,3,2
Petropolis,97,880000,3,2
Petropolis,67.86,235000,2,0
Petropolis,50.34,260000,2,0
Petropolis,78.01,365000,2,1
Petropolis,47.05,182000,2,0
Petropolis,62,479352,2,2
Petropolis,50,416408,1,1
Petropolis,67.97,567774,3,2
Petropolis,91.4,920000,2,2
Petropolis,75.87,6e+05,2,2
Petropolis,112.98,685000,2,2
Petropolis,67.97,569000,3,2
Petropolis,75.38,445000,2,2
Petropolis,67.97,565000,3,2
Petropolis,97.84,480000,3,2
Petropolis,164.74,580000,3,1
Petropolis,62.59,305000,2,0
Petropolis,110.95,735000,3,2
Petropolis,109,620000,3,2
Petropolis,76.57,430000,2,0
Petropolis,52,187000,2,0
Petropolis,46.65,180000,1,1
Petropolis,48.62,250000,1,1
Petropolis,78.39,620000,2,1
Petropolis,124.47,530000,3,1
Petropolis,189.65,8e+05,3,2
Petropolis,33.25,188000,1,0
Petropolis,60.84,370000,2,1
Petropolis,67.37,479000,2,1
Petropolis,77.02,235000,3,0
Petropolis,32,160000,1,0
Petropolis,43.66,240000,1,0
Petropolis,39.84,230000,1,0
Petropolis,68,605000,2,2
Petropolis,66.81,515000,2,0
Petropolis,82.51,409900,2,1
Petropolis,88.45,490000,2,1
Petropolis,72.33,4e+05,2,2
Petropolis,62.18,220000,2,0
Petropolis,46,347000,1,1
Petropolis,62,460000,2,2
Petropolis,101,375000,3,0
Petropolis,130,1011000,3,2
Petropolis,82.79,695000,3,2
Petropolis,55.62,230000,2,1
Petropolis,58.59,395000,2,0
Petropolis,63.08,350000,2,1
Petropolis,62.64,637000,1,2
Petropolis,55.1,440000,2,1
Petropolis,69,590000,2,2
Petropolis,65.12,480000,2,2
Petropolis,132,780000,3,2
Petropolis,61.24,460000,2,2
Petropolis,38.3,190000,1,0
Petropolis,57,299000,2,1
Petropolis,57.9,3e+05,2,1
Petropolis,55,270000,2,0
Petropolis,47.06,2e+05,1,0
Petropolis,124,720000,3,2
Petropolis,64,280000,2,0
Petropolis,58,250000,1,0
Petropolis,121.41,479000,3,2
Petropolis,47,240000,2,1
Petropolis,69,370000,3,0
Praia_de_Belas,61,255000,2,0
Praia_de_Belas,118,827000,3,1
Praia_de_Belas,56,320000,2,0
Praia_de_Belas,58.03,250000,2,0
Praia_de_Belas,58.94,250000,2,0
Praia_de_Belas,86.29,649000,3,2
Praia_de_Belas,73.64,593000,2,0
Praia_de_Belas,89.37,490000,3,0
Praia_de_Belas,50.77,249000,2,0
Praia_de_Belas,45.33,175000,1,0
Praia_de_Belas,76.15,414000,2,1
Praia_de_Belas,50.77,255000,2,0
Praia_de_Belas,61.1,345000,2,1
Praia_de_Belas,49.44,565000,1,1
Praia_de_Belas,49.44,5e+05,1,1
Praia_de_Belas,46.7,5e+05,1,1
Praia_de_Belas,47,195000,1,0
Praia_de_Belas,80,350000,2,0
Praia_de_Belas,46.7,490000,1,1
Praia_de_Belas,64,318000,2,0
Praia_de_Belas,61.12,340000,2,0
Praia_de_Belas,57.45,412000,2,2
Praia_de_Belas,68.1,192000,2,0
Praia_de_Belas,38.96,434000,1,2
Praia_de_Belas,38.22,358000,2,0
Praia_de_Belas,40.16,460000,2,0
Praia_de_Belas,47.61,2e+05,1,0
Praia_de_Belas,46.92,650000,1,0
Praia_de_Belas,42,750000,1,0
Praia_de_Belas,71.38,450000,2,1
Praia_de_Belas,51,185000,1,0
Praia_de_Belas,48.4,195000,1,0
Praia_de_Belas,62.3,295000,2,1
Protasio_Alves,49.47,250000,2,1
Protasio_Alves,53.3,176000,2,1
Protasio_Alves,27.24,109000,1,0
Protasio_Alves,38,138000,1,1
Protasio_Alves,37.43,112000,1,1
Protasio_Alves,61,170000,2,1
Protasio_Alves,125.85,317000,3,1
Protasio_Alves,48.03,205000,2,1
Protasio_Alves,49,180000,3,0
Protasio_Alves,44,172000,2,1
Protasio_Alves,49,214000,2,1
Protasio_Alves,53.33,233200,2,1
Protasio_Alves,56,175000,2,1
Protasio_Alves,52.55,155000,2,0
Protasio_Alves,70,350000,3,1
Protasio_Alves,70,313000,3,1
Protasio_Alves,38,175000,2,1
Protasio_Alves,42.76,159000,2,1
Protasio_Alves,62.68,270000,3,1
Protasio_Alves,52.9,215000,2,1
Protasio_Alves,51,212000,3,1
Protasio_Alves,56,199000,2,0
Protasio_Alves,44,212000,2,1
Protasio_Alves,48.27,234000,2,1
Protasio_Alves,70,340000,3,1
Protasio_Alves,58,197000,2,0
Protasio_Alves,62,190000,2,1
Protasio_Alves,53.3,186500,2,1
Protasio_Alves,57.51,199000,2,0
Protasio_Alves,48.32,255000,2,1
Protasio_Alves,48.32,250000,2,1
Protasio_Alves,38,150000,1,1
Protasio_Alves,43,165000,2,1
Protasio_Alves,57,330000,2,1
Protasio_Alves,44.81,130000,1,0
Protasio_Alves,36.1,127000,1,1
Protasio_Alves,42,106000,1,1
Protasio_Alves,38,130000,2,1
Protasio_Alves,52.18,249000,2,1
Protasio_Alves,43,201400,2,1
Protasio_Alves,55,240000,2,1
Protasio_Alves,55.56,235000,2,2
Protasio_Alves,51.56,170000,2,1
Protasio_Alves,41.6,165000,1,0
Protasio_Alves,38,125000,1,0
Protasio_Alves,63,180000,3,0
Protasio_Alves,41.41,131000,1,0
Protasio_Alves,67.28,256000,2,1
Protasio_Alves,38.34,137000,2,0
Protasio_Alves,52.45,140000,1,1
Protasio_Alves,52.55,180000,2,1
Protasio_Alves,61.13,169000,2,0
Protasio_Alves,67,210000,3,1
Protasio_Alves,32,180000,2,0
Protasio_Alves,68.09,260000,3,1
Protasio_Alves,53,164000,2,0
Protasio_Alves,48.03,253000,2,1
Protasio_Alves,48.32,233000,2,1
Protasio_Alves,40,133900,2,1
Protasio_Alves,48.45,185000,2,0
Protasio_Alves,61.56,350000,2,2
Protasio_Alves,38.76,115000,2,1
Protasio_Alves,48.45,160000,2,1
Protasio_Alves,68.09,340000,3,1
Protasio_Alves,53.34,225000,2,1
Protasio_Alves,52.55,172000,2,0
Protasio_Alves,39.49,175000,1,0
Protasio_Alves,57.72,190000,2,1
Protasio_Alves,52,275000,2,0
Protasio_Alves,91.1,190000,3,1
Protasio_Alves,56.96,232000,2,1
Protasio_Alves,53.27,180000,2,1
Protasio_Alves,53.3,186500,2,1
Protasio_Alves,67,250000,3,1
Protasio_Alves,67.28,240000,3,1
Protasio_Alves,42.23,148000,1,0
Protasio_Alves,52.55,148000,2,1
Protasio_Alves,48.32,260000,2,1
Protasio_Alves,48.27,240000,2,1
Protasio_Alves,41.6,169000,1,1
Protasio_Alves,48.32,190000,2,1
Protasio_Alves,38,96000,2,0
Protasio_Alves,51,195000,2,2
Protasio_Alves,52.73,198000,2,2
Protasio_Alves,53.3,185000,2,2
Protasio_Alves,38.61,149000,1,2
Protasio_Alves,53.34,210000,2,1
Protasio_Alves,51,220000,1,0
Protasio_Alves,63,240000,3,2
Protasio_Alves,67.28,350000,3,1
Protasio_Alves,67.37,270000,3,1
Protasio_Alves,48.32,255000,2,1
Protasio_Alves,48,198000,2,1
Protasio_Alves,72,360000,3,1
Protasio_Alves,48,210000,2,1
Protasio_Alves,38,135000,2,1
Protasio_Alves,41,135000,1,2
Protasio_Alves,40.42,135000,1,1
Protasio_Alves,50.83,185000,3,1
Protasio_Alves,38,140000,2,0
Protasio_Alves,41.07,122000,2,1
Protasio_Alves,67.27,298000,3,0
Protasio_Alves,44,145000,1,0
Protasio_Alves,53.34,265000,2,1
Protasio_Alves,48.5,181000,2,0
Protasio_Alves,63.11,192000,3,0
Protasio_Alves,40,160000,2,1
Protasio_Alves,53.3,150000,2,0
Protasio_Alves,60,220000,3,1
Protasio_Alves,48.32,250000,2,1
Protasio_Alves,48.32,245000,2,0
Protasio_Alves,53,213000,2,1
Protasio_Alves,48.5,179000,2,1
Protasio_Alves,44,127000,1,0
Protasio_Alves,48.5,240000,2,1
Protasio_Alves,65,3e+05,3,1
Protasio_Alves,52.85,2e+05,2,1
Protasio_Alves,69,155000,2,0
Protasio_Alves,49.26,149000,1,1
Protasio_Alves,68.37,195000,3,1
Protasio_Alves,55.5,212000,2,0
Protasio_Alves,38.93,144000,1,0
Protasio_Alves,38.93,144000,1,0
Protasio_Alves,50.83,230000,2,1
Protasio_Alves,61.65,220000,3,0
Protasio_Alves,56.59,285000,2,1
Protasio_Alves,38.34,160000,2,1
Protasio_Alves,38.61,130000,1,1
Protasio_Alves,36.1,136000,1,0
Protasio_Alves,38,169000,1,1
Protasio_Alves,48.32,208661,2,1
Protasio_Alves,60.58,253192,3,1
Protasio_Alves,39,120000,1,1
Protasio_Alves,40.65,145000,1,0
Protasio_Alves,50,265000,1,1
Protasio_Alves,53.27,175000,2,1
Protasio_Alves,60,240000,2,1
Protasio_Alves,56.13,212000,2,1
Protasio_Alves,41,139000,1,0
Protasio_Alves,39.93,135000,1,0
Protasio_Alves,48.32,238000,2,0
Protasio_Alves,54,165000,2,0
Protasio_Alves,48.5,2e+05,2,1
Protasio_Alves,53.27,180000,2,1
Protasio_Alves,38.61,149000,1,1
Protasio_Alves,44.57,170000,2,1
Protasio_Alves,50.83,210000,3,1
Protasio_Alves,42.69,215000,2,0
Protasio_Alves,36.1,128000,1,1
Protasio_Alves,53.31,180000,2,1
Protasio_Alves,48.27,250000,2,1
Protasio_Alves,44.57,245000,2,1
Restinga,38.72,1e+05,2,1
Restinga,39,133000,2,2
Restinga,39,120000,2,1
Restinga,39,138500,2,1
Restinga,38.72,130000,2,1
Restinga,38,130000,2,1
Restinga,48,145000,2,1
Restinga,38.72,1e+05,2,1
Restinga,45,115600,2,1
Restinga,38.72,102000,2,1
Restinga,38.72,120000,2,1
Restinga,42,110000,2,2
Restinga,38.72,106000,2,0
Restinga,38.72,105000,2,2
Restinga,49.08,96000,2,0
Restinga,38.72,106000,2,1
Restinga,45.45,110000,2,1
Restinga,48.05,148000,2,1
Restinga,38.72,120000,2,0
Restinga,38.72,110000,2,0
Restinga,45.45,109900,2,1
Rio_Branco,90.3,390000,3,0
Rio_Branco,98.34,372000,2,0
Rio_Branco,81.87,750000,3,2
Rio_Branco,101.75,1100000,3,2
Rio_Branco,94,4e+05,3,1
Rio_Branco,127,425000,2,1
Rio_Branco,75,318000,2,0
Rio_Branco,39,390000,1,1
Rio_Branco,90.06,440000,3,1
Rio_Branco,139.46,1100000,3,2
Rio_Branco,61.62,315000,2,1
Rio_Branco,81.4,340000,2,0
Rio_Branco,75.27,425000,2,2
Rio_Branco,306,660000,3,2
Rio_Branco,67.87,310000,2,0
Rio_Branco,28.55,145000,1,0
Rio_Branco,82.45,350000,3,0
Rio_Branco,162.04,790000,3,2
Rio_Branco,219.25,890000,3,1
Rio_Branco,61.96,528000,2,2
Rio_Branco,140,420000,3,0
Rio_Branco,150,420000,2,1
Rio_Branco,71.15,598900,2,1
Rio_Branco,60.4,485000,2,0
Rio_Branco,101.17,920000,2,1
Rio_Branco,101.17,1e+06,2,1
Rio_Branco,219.25,8e+05,3,1
Rio_Branco,80,380000,2,0
Rio_Branco,74,330000,2,1
Rio_Branco,67,591920,2,1
Rio_Branco,138,6e+05,3,1
Rio_Branco,90.4,750000,3,3
Rio_Branco,102.52,480000,3,1
Rio_Branco,106.24,390000,4,0
Rio_Branco,142.76,5e+05,3,0
Rio_Branco,110.59,750000,3,2
Rio_Branco,43.14,205000,1,0
Rio_Branco,78.38,325000,2,0
Rio_Branco,73,490000,2,2
Rio_Branco,60.48,405000,2,1
Rio_Branco,88.95,280000,3,0
Rio_Branco,142,4e+05,3,0
Rio_Branco,84.95,373000,2,2
Rio_Branco,76.15,460000,2,1
Rio_Branco,26.53,119900,1,0
Rio_Branco,77,405000,2,1
Rio_Branco,83.85,6e+05,2,1
Rio_Branco,135,710000,3,4
Rio_Branco,90.34,430000,3,1
Rio_Branco,95,350000,3,0
Rio_Branco,116,659000,3,1
Rio_Branco,116.02,590000,3,1
Rio_Branco,151.13,850000,3,1
Rio_Branco,114.12,477000,4,1
Rio_Branco,96.75,490000,3,1
Rio_Branco,72.8,380000,2,1
Rio_Branco,250,890000,3,2
Rio_Branco,78,320000,2,0
Rio_Branco,43.85,430000,1,1
Rio_Branco,107,325000,2,0
Rio_Branco,74.3,622000,2,2
Rio_Branco,72.09,673000,2,2
Rio_Branco,95.14,796000,2,2
Rio_Branco,96.98,775000,2,2
Rio_Branco,95.14,724000,2,2
Rio_Branco,94.3,693000,2,2
Rio_Branco,83.58,663000,2,2
Rio_Branco,82.71,632000,2,2
Rio_Branco,97.32,805000,2,2
Rio_Branco,98.92,795000,2,2
Rio_Branco,97.38,744000,2,2
Rio_Branco,97.32,714000,2,2
Rio_Branco,97.38,683000,2,2
Rio_Branco,96.02,652000,2,2
Rio_Branco,120,8e+05,3,1
Rio_Branco,68.08,556920,2,1
Rio_Branco,68.08,532532,2,1
Rio_Branco,106.19,420000,3,0
Rio_Branco,81.87,685000,3,2
Rio_Branco,115.09,490000,3,1
Rio_Branco,72.28,265000,2,0
Rio_Branco,77,386000,2,1
Rio_Branco,92.34,425000,3,0
Rio_Branco,101.66,420000,3,1
Rio_Branco,73.28,458000,2,0
Rio_Branco,105.32,475000,3,1
Rio_Branco,100.98,4e+05,3,0
Rio_Branco,103.94,3e+05,2,0
Rio_Branco,88,235000,2,0
Rio_Branco,65,555000,2,2
Rio_Branco,140,640000,4,0
Rio_Branco,42.14,195000,1,0
Rio_Branco,128.32,7e+05,3,2
Rio_Branco,52.16,240000,2,0
Rio_Branco,39.12,191000,1,0
Rio_Branco,88,390000,2,0
Rio_Branco,115,450000,3,0
Rio_Branco,100,250000,3,0
Rio_Branco,79.8,340000,2,0
Rio_Branco,79.8,340000,3,0
Rio_Branco,73.39,275000,2,0
Rio_Branco,44.7,408720.98,1,1
Rio_Branco,69.57,3e+05,2,0
Rio_Branco,66.87,280000,2,0
Rio_Branco,190,930000,4,1
Rio_Branco,75,380000,2,1
Rio_Branco,115.33,320000,3,0
Rio_Branco,82.93,375000,2,2
Rio_Branco,194.84,950000,3,4
Rio_Branco,147,650000,3,2
Rio_Branco,112,610000,3,1
Rio_Branco,92.51,3e+05,2,0
Rio_Branco,92.8,510000,3,1
Rio_Branco,171.6,550000,3,1
Rio_Branco,206.32,9e+05,3,2
Rio_Branco,68.72,295000,2,1
Rio_Branco,131.55,499000,3,1
Rio_Branco,97.5,615000,3,3
Rio_Branco,148.06,850000,3,2
Rio_Branco,111.5,670000,2,2
Rio_Branco,125.29,550000,3,1
Rio_Branco,60.06,210000,3,1
Rio_Branco,112,450000,3,0
Rio_Branco,138,549000,3,1
Rio_Branco,100,398000,3,1
Rio_Branco,151,650000,3,2
Rio_Branco,74.59,310000,3,0
Rio_Branco,116.3,620000,3,2
Rio_Branco,102.96,530000,3,0
Rio_Branco,60.06,198000,3,1
Rio_Branco,102.46,410000,3,1
Rio_Branco,25.5,198000,1,0
Rio_Branco,125.11,450000,3,1
Rio_Branco,105,450000,3,1
Rio_Branco,73.38,350000,2,0
Rio_Branco,72,349000,2,1
Rio_Branco,98.3,345000,3,0
Rio_Branco,74.44,260000,2,0
Rio_Branco,77.52,450000,2,1
Rio_Branco,88.38,455000,3,1
Rio_Branco,90,390000,3,0
Rio_Branco,116.61,4e+05,3,0
Rio_Branco,116.43,659000,3,1
Rio_Branco,100,380000,3,0
Rio_Branco,123.71,705000,3,1
Rio_Branco,66,492300,2,1
Rio_Branco,98.3,559500,2,2
Rio_Branco,93,697000,2,2
Rio_Branco,101,920000,2,2
Rio_Branco,71.94,581319,2,2
Rio_Branco,46.75,412386,1,1
Rio_Branco,59.92,561594,2,1
Rio_Branco,74.39,755999,3,1
Rio_Branco,59.7,487000,1,2
Rio_Branco,158.91,950000,3,2
Rio_Branco,80,320000,3,0
Rio_Branco,103.27,350000,3,0
Rio_Branco,40.48,387116,1,1
Rio_Branco,82.5,315000,2,0
Rio_Branco,75.55,585000,2,2
Rio_Branco,110.59,4e+05,2,0
Rio_Branco,45,330000,1,1
Rio_Branco,106.19,451000,3,0
Rio_Branco,140.14,390000,3,0
Rio_Branco,78.76,271000,2,0
Rio_Branco,85.5,320000,2,0
Rio_Branco,118.12,340000,3,0
Rubem_Berta,38.38,128000,2,1
Rubem_Berta,38.38,130000,2,1
Rubem_Berta,55,120000,2,1
Rubem_Berta,90,170000,2,1
Rubem_Berta,43,150000,2,1
Rubem_Berta,43,140000,2,0
Rubem_Berta,40,120000,2,2
Rubem_Berta,60,130000,2,1
Rubem_Berta,54,110000,2,0
Rubem_Berta,52,76000,2,0
Rubem_Berta,39,160000,2,1
Rubem_Berta,52,130000,2,1
Rubem_Berta,55,175000,2,1
Rubem_Berta,45,86000,2,0
Rubem_Berta,47.58,169000,2,1
Rubem_Berta,40,101000,1,0
Rubem_Berta,10,197000,2,1
Rubem_Berta,60,189000,2,1
Rubem_Berta,40,125000,2,0
Rubem_Berta,73,160000,3,0
Rubem_Berta,53.82,192000,2,1
Rubem_Berta,44,178000,2,1
Rubem_Berta,38.38,125000,2,2
Rubem_Berta,58.52,160000,2,0
Rubem_Berta,49.6,135000,2,0
Rubem_Berta,56.67,120000,2,0
Rubem_Berta,59.67,149000,2,0
Rubem_Berta,38.47,130000,2,0
Rubem_Berta,43,156000,2,1
Rubem_Berta,31.51,110000,0,0
Rubem_Berta,54,181000,2,1
Rubem_Berta,55.41,110000,2,0
Rubem_Berta,76,150000,3,0
Rubem_Berta,43.2,92000,2,0
Rubem_Berta,50.49,140000,2,0
Rubem_Berta,48,180000,2,1
Rubem_Berta,42.6,125000,2,1
Rubem_Berta,43.35,160000,2,1
Rubem_Berta,42,115000,2,1
Rubem_Berta,40.05,190000,2,1
Rubem_Berta,37,130000,1,1
Rubem_Berta,59.82,150000,2,1
Rubem_Berta,48.87,110000,2,0
Rubem_Berta,37.06,130000,2,0
Rubem_Berta,52.42,143000,1,2
Rubem_Berta,40.87,95000,2,0
Rubem_Berta,11.77,140000,1,0
Rubem_Berta,64,148800,2,2
Rubem_Berta,38.38,128000,2,0
Rubem_Berta,38.38,117000,2,0
Rubem_Berta,48.58,180000,2,2
Rubem_Berta,38.38,120000,2,0
Rubem_Berta,37.58,120000,2,1
Rubem_Berta,41.93,145000,1,0
Rubem_Berta,73,154900,3,0
Rubem_Berta,38.38,125000,2,1
Rubem_Berta,39,125000,2,1
Rubem_Berta,52.8,107000,2,1
Rubem_Berta,44,160000,2,1
Rubem_Berta,32.4,65000,1,0
Rubem_Berta,43,160000,2,0
Rubem_Berta,48,160000,2,1
Rubem_Berta,38.38,115000,2,0
Rubem_Berta,61.31,212000,2,1
Rubem_Berta,44,115000,1,0
Rubem_Berta,39,120000,1,0
Rubem_Berta,85.95,154000,3,1
Rubem_Berta,42.38,130000,2,0
Rubem_Berta,55.81,150000,2,1
Santa_Cecilia,91,320000,3,0
Santa_Cecilia,98.59,350000,3,0
Santa_Cecilia,73,220000,2,0
Santa_Cecilia,83.9,270000,2,0
Santa_Cecilia,41.2,220000,1,1
Santa_Cecilia,110,350000,3,0
Santa_Cecilia,60,425000,2,1
Santa_Cecilia,95,280000,3,0
Santa_Cecilia,100,325000,2,2
Santa_Cecilia,75.37,349000,2,0
Santa_Cecilia,49,345000,1,1
Santa_Cecilia,36,165000,1,0
Santa_Cecilia,98.45,420000,3,1
Santa_Cecilia,72.94,3e+05,2,1
Santa_Cecilia,101.43,320000,3,0
Santa_Cecilia,67,260000,2,0
Santa_Cecilia,42.4,195000,1,0
Santa_Cecilia,84.93,380000,2,1
Santa_Cecilia,79.6,310000,2,0
Santa_Cecilia,59.34,295000,2,0
Santa_Cecilia,43,356687,1,1
Santa_Cecilia,69.07,266000,2,0
Santa_Cecilia,76.2,290000,2,0
Santa_Cecilia,72,360000,2,1
Santa_Cecilia,72,352000,2,0
Santa_Fe,42,180000,2,1
Santa_Fe,40,150000,2,1
Santa_Fe,40,160000,2,1
Santa_Maria_Goretti,61,265000,3,0
Santa_Maria_Goretti,78,260000,2,0
Santa_Maria_Goretti,95.61,230000,2,1
Santa_Maria_Goretti,64.63,235000,2,1
Santa_Tereza,66.7,220000,2,2
Santa_Tereza,55,235000,2,0
Santa_Tereza,51,229700,2,1
Santa_Tereza,66.7,212000,2,1
Santa_Tereza,48,215000,2,1
Santa_Tereza,10,260000,1,1
Santa_Tereza,47,250000,1,1
Santa_Tereza,68.97,202000,3,1
Santa_Tereza,51.2,160000,2,0
Santa_Tereza,60,245000,2,0
Santa_Tereza,42.96,123000,1,0
Santa_Tereza,42.96,140000,1,0
Santa_Tereza,58.81,250000,2,2
Santa_Tereza,28.53,125000,1,1
Santa_Tereza,60,245000,2,0
Santa_Tereza,49.58,330000,1,1
Santa_Tereza,45.66,190000,1,0
Santa_Tereza,39.22,175000,1,0
Santa_Tereza,74.21,2e+05,3,1
Santa_Tereza,46.25,180000,2,0
Santa_Tereza,63.21,282200,3,1
Santa_Tereza,41.77,189900,1,1
Santa_Tereza,47.89,213200,2,1
Santa_Tereza,63.76,284200,3,1
Santa_Tereza,49.91,222200,2,1
Santa_Tereza,50.16,225100,2,1
Santa_Tereza,50.56,225100,2,1
Santa_Tereza,63.21,282200,3,1
Santa_Tereza,50.56,225100,2,1
Santa_Tereza,81.55,280000,3,1
Santa_Tereza,58.6,219000,2,1
Santa_Tereza,85.49,393000,2,1
Santa_Tereza,62.29,185000,2,2
Santa_Tereza,66.7,212000,2,1
Santa_Tereza,59.29,380000,2,2
Santa_Tereza,66.7,270000,2,0
Santa_Tereza,72.8,159000,2,0
Santa_Tereza,45,165000,2,1
Santa_Tereza,55.68,225000,2,1
Santa_Tereza,55.59,2e+05,2,1
Santa_Tereza,63.92,230000,3,1
Santa_Tereza,62,234000,2,0
Santa_Tereza,47.41,360000,1,1
Santa_Tereza,74.21,228000,3,1
Santa_Tereza,58.17,291357,2,1
Santa_Tereza,71.54,383255,3,1
Santa_Tereza,81.55,295000,4,1
Santa_Tereza,78.79,275000,2,0
Santa_Tereza,62.29,170000,2,1
Santana,68.48,280000,2,0
Santana,63.45,275000,2,0
Santana,57.78,308000,2,0
Santana,83.09,450000,2,1
Santana,84.48,519805.5,3,2
Santana,70.6,426000,2,1
Santana,50.93,210000,1,1
Santana,30.6,160000,1,0
Santana,40.5,266000,1,0
Santana,63.45,4e+05,2,1
Santana,80.79,250000,2,0
Santana,84.48,519805.5,3,1
Santana,65.08,530000,2,1
Santana,75,580000,3,2
Santana,77.74,465000,3,1
Santana,74.1,279000,2,0
Santana,64,460000,2,2
Santana,92.95,495000,3,1
Santana,106,5e+05,3,0
Santana,90,490000,3,1
Santana,42.88,185000,1,0
Santana,32,155000,1,0
Santana,65.36,370000,2,1
Santana,82.23,325000,2,0
Santana,80.1,480000,2,1
Santana,64.41,255000,2,0
Santana,63.28,330000,2,0
Santana,48.65,280000,2,0
Santana,46,238000,1,0
Santana,67.32,440000,2,1
Santana,42.3,175000,1,0
Santana,64.68,295000,3,1
Santana,105,510000,3,0
Santana,42,233200,1,0
Santana,40.61,240000,1,0
Santana,167,360000,2,0
Santana,70.35,330000,2,2
Santana,53.71,220000,2,0
Santana,64.85,299000,2,0
Santana,63,440000,2,1
Santana,63.09,455000,2,1
Santana,41.45,212000,1,0
Santana,55.45,240000,2,0
Santana,87,430000,2,1
Santana,61.3,394000,1,1
Santana,56,334000,2,1
Santana,63,195000,2,0
Santana,42,175000,1,0
Santana,56.13,385000,2,1
Santana,56.14,4e+05,2,1
Santana,64.36,223500,2,0
Santana,67.32,530000,2,1
Santana,117,5e+05,3,1
Santana,55.25,346000,2,0
Santana,55.25,371135,2,2
Santana,55.25,392000,2,2
Santana,64.86,430000,2,1
Santana,78.11,458000,3,1
Santana,83.26,692000,3,1
Santana,69,220000,2,0
Santana,40.83,2e+05,1,0
Santana,44.98,215000,1,0
Santana,63.99,477000,2,2
Santana,48.65,250000,2,0
Santana,84.48,567478.1,3,2
Santana,164.72,614966.92,3,2
Santana,62.33,380000,2,1
Santana,75.22,390000,2,1
Santana,73.86,339000,2,0
Santana,68.7,330000,2,0
Santana,35.41,150000,1,0
Santana,89.52,535000,3,2
Santana,42.3,165000,1,0
Santana,86.65,380000,3,0
Santana,85,643000,3,2
Santana,61.12,420000,2,1
Santana,58.8,3e+05,2,0
Santana,66.37,260000,2,0
Santana,82.58,415000,2,1
Santana,55.21,345000,1,1
Santana,75.35,320000,2,0
Santana,61,362000,2,1
Santana,35.27,215000,1,0
Santana,74.85,280000,2,0
Santana,104.11,550000,2,1
Santana,109.56,470000,3,1
Santana,109,536000,3,1
Santana,94.38,350000,3,0
Santana,92.96,456000,3,1
Santana,78,310000,2,0
Santana,58.33,389000,2,1
Santana,63.48,430000,2,1
Santana,66.1,443400,2,1
Santana,123.17,630000,3,2
Santana,93.1,355000,3,0
Santana,100,320000,3,0
Santana,85,599000,3,2
Santana,62.03,388000,2,1
Santana,85.17,520000,2,1
Santana,64.88,427000,2,2
Santana,62.03,391000,2,1
Santana,64.36,405000,2,1
Santana,64.36,430000,2,2
Santana,62.03,387000,2,1
Santana,64.88,409000,2,1
Santana,62.03,378000,2,1
Santana,62.03,378000,2,1
Santana,64.88,448000,2,2
Santana,62.03,388000,2,1
Santana,64.36,402000,2,1
Santana,64.36,402000,2,1
Santana,62.03,388000,2,1
Santana,64.88,459000,2,2
Santana,62.03,398000,2,1
Santana,64.36,470000,2,2
Santana,64.36,441000,2,2
Santana,67.04,309000,2,1
Santana,64.88,470000,2,2
Santana,62.03,408000,2,1
Santana,62.03,437000,2,2
Santana,64.88,470000,2,2
Santana,64.88,470000,2,2
Santana,62.03,408000,2,1
Santana,64.36,481000,2,2
Santana,64.99,203000,2,0
Santana,52,230000,2,0
Santana,69.05,530000,2,2
Santana,60.5,385000,2,1
Santana,84.48,610615,3,1
Santana,79,411737.34,2,2
Santana,62.33,3e+05,2,0
Santana,55.25,332000,2,1
Santana,58.17,350000,2,0
Santana,70.4,280000,2,0
Santana,64.86,3e+05,2,0
Santana,56.25,220000,1,0
Santana,47.46,230000,1,0
Santana,86.98,285000,2,0
Santana,74.98,449000,2,1
Santana,61.37,265000,2,0
Santana,130.99,320000,3,0
Santana,118.37,350000,3,0
Santana,62.75,270000,2,0
Santana,83,680000,3,2
Santana,72.61,457500,2,1
Santana,42.9,230000,1,0
Santana,51.75,351000,2,1
Santana,51.75,351000,2,1
Santana,51.75,351000,2,1
Santana,83.03,585000,3,2
Santana,67.61,485000,2,1
Santana,86.7,320000,4,0
Santana,70,320000,2,0
Santana,35.27,212000,1,0
Santana,69.58,370000,2,1
Santana,86,279000,3,0
Santana,63.75,415000,3,1
Santana,59.76,280000,2,0
Santana,116.2,380000,3,0
Santana,116.98,380000,3,0
Santana,77.23,350000,2,0
Santana,36.81,155000,1,0
Santana,63,255000,2,0
Santana,41.7,180000,1,0
Santana,83.26,490000,3,1
Santana,55.25,394000,2,1
Santana,55.25,394000,2,1
Santana,103.03,430000,3,0
Santana,82.58,435000,2,1
Santana,58.33,369000,2,0
Santana,90.88,7e+05,3,2
Santana,63,255000,2,0
Santana,77.91,295000,2,0
Santana,98,439900,2,1
Santana,34.33,170000,1,0
Santana,63.7,298000,2,0
Santana,51.75,330000,2,1
Santana,86.44,620000,3,1
Santana,41,280000,1,1
Santana,72.61,372109.75,2,0
Santana,41.23,215000,1,1
Santana,92.96,450000,3,1
Santana,57.17,355000,2,1
Santana,73.57,495000,3,2
Santana,39.97,150000,1,0
Santana,67.61,471874,2,1
Santana,85.72,629328,3,2
Santana,45.92,289236,1,1
Santana,79.32,458610,2,2
